Class_ID, Name, Sample_Num, Flag, Gender
n000606," ""Anita_Sokołowska""",541,1, f
n000607," ""Anita_Włodarczyk""",408,1, f
n000608," ""Anja_Kling""",360,1, f
n000609," ""Anjala_Zaveri""",241,1, f
n000610," ""Anjali""",363,1, f
n000611," ""Anjana_Sukhani""",386,1, f
n000612," ""Anjelah_Johnson""",300,1, f
n000613," ""Anjelica_Huston""",452,1, f
n000614," ""Anke_Engelke""",489,1, f
n000615," ""Anke_Huber""",221,1, f
n000616," ""Ann_Curry""",454,1, f
n000618," ""Anna_Bligh""",403,1, f
n000619," ""Anna_Chakvetadze""",334,1, f
n000620," ""Anna_Chlumsky""",497,1, f
n000621," ""Anna_Finocchiaro""",311,1, f
n000622," ""Anna_Hutchison""",256,1, f
n000623," ""Anna_Julia_Kapfelsperger""",244,1, f
n000624," ""Anna_Kalata""",446,0, f
n000625," ""Anna_Karczmarczyk""",393,1, f
n000626," ""Anna_Karina""",340,1, f
n000627," ""Anna_Kinberg_Batra""",411,1, f
n000628," ""Anna_Komorowska""",622,1, f
n000629," ""Anna_Loos""",472,1, f
n000630," ""Anna_Maria_Mühe""",514,1, f
n000631," ""Anna_Meares""",337,1, f
n000632," ""Anna_Mouglalis""",508,1, f
n000633," ""Anna_Mucha""",653,1, f
n000634," ""Anna_Nalick""",248,1, f
n000635," ""Anna_Nordqvist""",270,1, f
n000636," ""Anna_Puu""",233,1, f
n000637," ""Anna_Selezneva""",549,1, f
n000638," ""Anna_Tatangelo""",412,1, f
n000639," ""Anna-Maria_Zimmermann""",380,1, f
n000640," ""AnnaLynne_McCord""",595,1, f
n000641," ""Annabelle_Mandeng""",468,1, f
n000642," ""Anne_Consigny""",305,1, f
n000643," ""Anne_Curtis""",453,1, f
n000644," ""Anne_Dudek""",303,1, f
n000645," ""Anne_Heche""",514,1, f
n000646," ""Anne_Hidalgo""",501,1, f
n000647," ""Anne_Igartiburu""",440,1, f
n000648," ""Anne_Kirkbride""",323,1, f
n000649," ""Anne_Kukkohovi""",209,1, f
n000650," ""Anne_Lauvergeon""",366,1, f
n000651," ""Anne_Linnet""",218,1, f
n000652," ""Anne_Robinson""",336,1, f
n000653," ""Anne_Roumanoff""",361,1, f
n000654," ""Anne_Schedeen""",200,0, f
n000655," ""Anne_Sinclair""",263,1, f
n000656," ""Anne_Veski""",300,1, f
n000657," ""Anne_Vyalitsyna""",382,1, f
n000658," ""Anne_Princess_Royal""",440,0, f
n000659," ""Anne-Marie_Duff""",0, f,
n000660," ""Anne-Sophie_Briest""",1, f,
n000661," ""Anne-Sophie_Lapix""",1, f,
n000662," ""Annelise_Hesme""",1, f,
n000663," ""Annemarie_Eilfeld""",1, f,
n000664," ""Annemarie_Jorritsma""",1, f,
n000665," ""Annemarie_Warnkross""",1, f,
n000666," ""Annet_Mahendru""",1, f,
n000667," ""Annette_Bening""",0, f,
n000668," ""Annette_Frier""",1, f,
n000669," ""Annette_Gerritsen""",1, f,
n000670," ""Annette_Obrestad""",1, f,
n000671," ""Annette_de_la_Renta""",1, m,
n000672," ""Annie_Khalid""",1, f,
n000673," ""Annie_Lennox""",1, f,
n000674," ""Annie_Lööf""",1, f,
n000675," ""Annie_Parisse""",1, f,
n000676," ""Annie_Wersching""",1, f,
n000677," ""Annika_Beck""",1, f,
n000678," ""Annika_Jankell""",1, f,
n000679," ""Anniken_Huitfeldt""",1, f,
n000680," ""Annise_Parker""",1, f,
n000681," ""Anny_Duperey""",1, f,
n000682," ""Anouck_Lepère""",1, f,
n000683," ""Anoushka_Shankar""",1, f,
n000684," ""Anselm_Grün""",1, m,
n000685," ""Anshu_Jain""",1, m,
n000686," ""Antanas_Guoga""",1, m,
n000687," ""Antara_Biswas""",1, f,
n000688," ""Antara_Mali""",1, f,
n000689," ""Ante_Gotovina""",0, m,
n000690," ""Anthony_Davis""",1, m,
n000691," ""Anthony_Foxx""",1, m,
n000692," ""Anthony_Hopkins""",1, m,
n000693," ""Anthony_Mundine""",1, m,
n000694," ""Anthony_Ogogo""",1, m,
n000695," ""Anthony_Pettis""",1, m,
n000696," ""Anthony_Stokes""",1, m,
n000697," ""Anthony_Vanden_Borre""",1, m,
n000698," ""Anthony_Watmough""",1, m,
n000699," ""Anthony_Weiner""",1, m,
n000700," ""Antoaneta_Stefanova""",1, f,
n000701," ""Antoine_Walker""",1, m,
n000702," ""Antoine_de_Caunes""",1, m,
n000703," ""Anton_Ferdinand""",1, m,
n000704," ""Antonella_Del_Core""",1, f,
n000705," ""Antoni_Macierewicz""",1, m,
n000706," ""Antonia_Kidman""",0, f,
n000707," ""Antonia_Thomas""",1, f,
n000708," ""Antonin_Scalia""",1, m,
n000709," ""Antonio_Banderas""",1, m,
n000710," ""Antonio_Candreva""",1, m,
n000711," ""Antonio_Carluccio""",1, m,
n000712," ""Antonio_Cassano""",1, m,
n000713," ""Antonio_Cañizares_Llovera""",1, m,
n000714," ""Antonio_Cesaro""",1, m,
n000715," ""Antonio_Conte""",1, m,
n000716," ""Antonio_Di_Natale""",1, m,
n000717," ""Antonio_Di_Pietro""",1, m,
n000718," ""Antonio_María_Rouco_Varela""",1, m,
n000719," ""Antonio_Mirante""",1, m,
n000720," ""Antonio_Mohamed""",1, m,
n000721," ""Antonio_Nocerino""",1, m,
n000722," ""Antonio_Orozco""",1, m,
n000723," ""Antonio_Pappano""",1, m,
n000724," ""Antonio_Tajani""",1, m,
n000725," ""Antonio_Valencia""",1, m,
n000726," ""Antonique_Smith""",1, f,
n000727," ""Antonis_Samaras""",1, m,
n000728," ""Antti_Pihlström""",1, m,
n000729," ""Antti_Tuisku""",1, m,
n000730," ""Anu_Choudhury""",1, f,
n000731," ""Anup_Soni""",1, m,
n000732," ""Anurag_Kashyap""",1, m,
n000733," ""Anushka_Shetty""",1, f,
n000734," ""Anuya_Bhagvath""",1, f,
n000735," ""Anya_Monzikova""",1, f,
n000736," ""Aníbal_Cavaco_Silva""",0, m,
n000737," ""Aníbal_Fernández""",1, m,
n000739," ""Apara_Mehta""",1, f,
n000740," ""Apollo_Quiboloy""",0, m,
n000741," ""Apolo_Ohno""",1, m,
n000742," ""Apurva_Agnihotri""",1, m,
n000743," ""Ara_Mina""",1, f,
n000744," ""Aramis_Ramírez""",1, m,
n000745," ""Arbaaz_Khan""",1, m,
n000746," ""Archana_Puran_Singh""",0, f,
n000747," ""Archie_Panjabi""",1, f,
n000748," ""Arhaan_Behl""",1, m,
n000749," ""Ari_Behn""",1, m,
n000750," ""Ariadna_Gil""",1, f,
n000751," ""Ariadne_Artiles""",1, m,
n000752," ""Ariana_Grande""",1, f,
n000753," ""Ariane_Brodier""",1, f,
n000754," ""Ariane_Friedrich""",1, f,
n000755," ""Arianna_Huffington""",1, f,
n000756," ""Ariel_Lin""",1, f,
n000757," ""Ariel_Ortega""",1, m,
n000758," ""Ariel_Winter""",1, f,
n000759," ""Arielle_Kebbel""",1, f,
n000760," ""Aries_Merritt""",1, m,
n000761," ""Aries_Spears""",1, m,
n000762," ""Arifin_Putra""",1, m,
n000763," ""Arika_Sato""",1, f,
n000764," ""Aritz_Aduriz""",1, m,
n000765," ""Arié_Elmaleh""",1, m,
n000766," ""Ariël_Jacobs""",1, m,
n000767," ""Arja_Koriseva""",1, f,
n000768," ""Arja_Saijonmaa""",1, f,
n000769," ""Arjan_Bajwa""",1, m,
n000770," ""Arlene_Phillips""",1, f,
n000771," ""Arlenis_Sosa""",1, f,
n000772," ""Arlindo_Cruz""",1, m,
n000773," ""Armaan_Malik""",1, m,
n000774," ""Armando_Iannucci""",0, m,
n000775," ""Armin_Shimerman""",0, m,
n000776," ""Armin_Veh""",1, m,
n000777," ""Armistead_Maupin""",1, m,
n000778," ""Arnd_Peiffer""",1, m,
n000779," ""Arno_Del_Curto""",1, m,
n000780," ""Aron_Ralston""",1, m,
n000781," ""Arron_Afflalo""",1, m,
n000782," ""Arron_Villaflor""",1, m,
n000783," ""Arsenio_Hall""",1, m,
n000784," ""Arshad_Warsi""",1, m,
n000785," ""Arsène_Wenger""",0, m,
n000786," ""Arthur_Darvill""",1, m,
n000787," ""Arthur_Sinodinos""",1, m,
n000788," ""Artie_Lange""",1, m,
n000789," ""Artur_Boruc""",1, m,
n000790," ""Artur_Siódmiak""",1, m,
n000791," ""Artur_Sobiech""",1, m,
n000792," ""Artur_Szpilka""",1, m,
n000793," ""Artur_Żmijewski""",1, m,
n000794," ""Arturo_Brachetti""",1, m,
n000795," ""Arturo_Vidal""",1, m,
n000796," ""Arun_Vijay""",1, m,
n000797," ""Arunoday_Singh""",1, m,
n000798," ""Arvydas_Macijauskas""",1, m,
n000799," ""Arya_Babbar""",1, m,
n000800," ""Asami_Konno""",1, f,
n000801," ""Asamoah_Gyan""",1, m,
n000802," ""Asdrúbal_Cabrera""",1, m,
n000803," ""Ashlan_Gorse""",1, f,
n000804," ""Ashlee_Simpson""",1, f,
n000805," ""Ashley_Cole""",1, m,
n000806," ""Ashley_Eckstein""",1, f,
n000807," ""Ashley_Edner""",1, f,
n000808," ""Ashley_Massaro""",1, f,
n000809," ""Ashley_Monroe""",1, f,
n000810," ""Ashley_Olsen""",1, f,
n000811," ""Ashley_Scott""",1, f,
n000812," ""Ashley_Tisdale""",1, f,
n000813," ""Ashley_Wagner""",1, f,
n000814," ""Ashley_Young""",1, m,
n000815," ""Ashok_Dinda""",1, m,
n000816," ""Ashraf_Ghani""",1, m,
n000817," ""Ashton_Kutcher""",1, m,
n000818," ""Asia_Argento""",1, f,
n000819," ""Aslı_Tandoğan""",1, f,
n000820," ""Astrid_Bryan""",1, f,
n000821," ""Atiba_Hutchinson""",1, m,
n000822," ""Attilio_Tesser""",1, m,
n000823," ""Aubrey_Plaza""",1, f,
n000824," ""Audrey_Fleurot""",1, f,
n000825," ""Audrey_Kitching""",1, f,
n000826," ""Audrey_Tautou""",1, f,
n000827," ""August_Diehl""",1, m,
n000828," ""Aure_Atika""",1, f,
n000829," ""Ava_DuVernay""",1, f,
n000830," ""Avery_Bradley""",1, m,
n000831," ""Avery_Johnson""",1, m,
n000832," ""Avery_Sunshine""",1, m,
n000833," ""Avika_Gor""",1, f,
n000834," ""Avraham_Fried""",1, m,
n000835," ""Avril_Lavigne""",1, f,
n000836," ""Axel_Pape""",0, m,
n000837," ""Aya_Matsuura""",1, f,
n000838," ""Aya_Miyama""",0, f,
n000839," ""Aya_Ueto""",1, f,
n000840," ""Ayaka_Kikuchi""",1, f,
n000841," ""Ayda_Field""",1, f,
n000842," ""Ayelet_Zurer""",1, f,
n000843," ""Ayesha_Khan""",1, f,
n000844," ""Ayesha_Omar""",1, f,
n000845," ""Aygun_Kazimova""",1, f,
n000846," ""Aygül_Özkan""",1, f,
n000847," ""Aykut_Kocaman""",1, m,
n000848," ""Ayla_Kell""",1, f,
n000849," ""Aylar_Lie""",1, f,
n000850," ""Aylin_Aslım""",1, f,
n000851," ""Aylin_Tezel""",1, f,
n000852," ""Aymen_Abdennour""",1, m,
n000853," ""Aysu_Baçeoğlu""",1, f,
n000854," ""Ayumi_Hamasaki""",0, f,
n000855," ""Ayumi_Ishida""",1, f,
n000856," ""Ayumi_Morita""",1, f,
n000857," ""Ayushmann_Khurrana""",1, m,
n000858," ""Ayşegül_Aldinç""",1, f,
n000859," ""Azadeh_Samadi""",1, f,
n000860," ""Azim_Premji""",1, m,
n000861," ""Aziz_Kocaoğlu""",1, m,
n000862," ""Aziz_Yıldırım""",1, m,
n000863," ""Azmin_Ali""",1, m,
n000864," ""Aída_Román""",1, f,
n000865," ""Aïssa_Maïga""",1, f,
n000866," ""B._J._Novak""",1, m,
n000867," ""B._J._Thomas""",1, m,
n000868," ""B._J._Upton""",1, m,
n000869," ""B._S._Yeddyurappa""",1, m,
n000870," ""Babett_Peter""",1, m,
n000871," ""Bacary_Sagna""",1, m,
n000872," ""Bae_Soo-bin""",1, m,
n000873," ""Bae_Yong-joon""",1, m,
n000874," ""Baiba_Sipeniece""",1, f,
n000875," ""Baichung_Bhutia""",1, m,
n000876," ""Bailee_Madison""",1, f,
n000878," ""Bakary_Sako""",1, m,
n000879," ""Baltasar_Garzón""",1, m,
n000880," ""Bam_Margera""",1, m,
n000881," ""Bamboo_Mañalac""",1, m,
n000882," ""Bandaru_Dattatreya""",1, m,
n000883," ""Bappi_Lahiri""",1, m,
n000884," ""Baptiste_Giabiconi""",1, m,
n000885," ""Bar_Refaeli""",1, f,
n000886," ""Barbara_Alyn_Woods""",1, f,
n000887," ""Barbara_Bach""",1, f,
n000888," ""Barbara_Boxer""",1, f,
n000889," ""Barbara_Carrera""",1, f,
n000890," ""Barbara_Cook""",1, f,
n000891," ""Barbara_Corcoran""",1, f,
n000892," ""Barbara_Goenaga""",1, f,
n000893," ""Barbara_Mandrell""",1, f,
n000894," ""Barbara_Matera""",1, f,
n000895," ""Barbara_Meier""",1, f,
n000896," ""Barbara_Parkins""",1, f,
n000897," ""Barbara_Schett""",1, f,
n000898," ""Barbara_Windsor""",1, f,
n000899," ""Barbara_dUrso""",1, f,
n000900," ""Barbi_Benton""",1, f,
n000901," ""Barbora_Špotáková""",1, f,
n000902," ""Barbra_Streisand""",1, f,
n000903," ""Barney_Frank""",1, m,
n000904," ""Baron_Davis""",1, m,
n000905," ""Barry_Atsma""",1, m,
n000906," ""Barry_Bonds""",1, m,
n000907," ""Barry_Manilow""",1, m,
n000908," ""Barry_Pepper""",1, m,
n000909," ""Barry_Sloane""",1, m,
n000910," ""Barry_Trotz""",1, m,
n000911," ""Bart_De_Wever""",1, m,
n000912," ""Bart_Freundlich""",0, m,
n000913," ""Bartolo_Colón""",1, m,
n000914," ""Bartosz_Bosacki""",1, m,
n000915," ""Bartosz_Jurecki""",1, m,
n000916," ""Barış_Akarsu""",1, m,
n000917," ""Bas_Dost""",1, m,
n000918," ""Bastian_Pastewka""",1, m,
n000919," ""Bastian_Schweinsteiger""",1, m,
n000920," ""Beata_Kempa""",1, f,
n000921," ""Beata_Tyszkiewicz""",1, f,
n000922," ""Beate_Merk""",1, f,
n000923," ""Beatrice_Borromeo""",1, f,
n000924," ""Beatrix_of_the_Netherlands""",1, f,
n000925," ""Beatriz_Recari""",1, f,
n000926," ""Beau_Bridges""",1, m,
n000927," ""Beau_Ryan""",1, m,
n000928," ""Bebe_Cool""",0, m,
n000929," ""Becky_Bayless""",1, f,
n000930," ""Becky_Hammon""",1, f,
n000931," ""Beenie_Man""",1, m,
n000932," ""Begüm_Birgören""",1, f,
n000933," ""Behnoosh_Bakhtiari""",1, f,
n000934," ""Bel_Powley""",1, f,
n000935," ""Bela_Padilla""",1, f,
n000937," ""Belinda_Stewart-Wilson""",1, f,
n000938," ""Belle_Perez""",1, f,
n000939," ""Belçim_Bilgin""",1, f,
n000940," ""Belén_Esteban""",1, f,
n000941," ""Belén_Rueda""",1, f,
n000942," ""Ben_Barnes""",1, m,
n000943," ""Ben_Bernanke""",1, m,
n000944," ""Ben_Carson""",1, m,
n000945," ""Ben_Falcone""",0, m,
n000946," ""Ben_Howland""",1, m,
n000947," ""Ben_Lee""",1, m,
n000948," ""Ben_Lloyd-Hughes""",1, m,
n000949," ""Ben_Mee""",1, m,
n000950," ""Ben_Ofoedu""",0, m,
n000951," ""Ben_Roberts-Smith""",1, m,
n000952," ""Ben_Savage""",1, m,
n000953," ""Ben_Shenkman""",1, m,
n000954," ""Ben_Youngs""",1, m,
n000955," ""Ben_Zobrist""",1, m,
n000956," ""Benedict_Cumberbatch""",1, m,
n000957," ""Benedikt_Höwedes""",1, m,
n000958," ""Benigno_Noynoy_Aquino_III""",0, m,
n000959," ""Benita_Ferrero-Waldner""",1, f,
n000960," ""Benjamin_Castaldi""",1, m,
n000961," ""Benjamin_Kowalewicz""",1, m,
n000962," ""Benjamin_Siksou""",1, m,
n000963," ""Benji_Marshall""",1, m,
n000964," ""Benno_Fürmann""",1, m,
n000965," ""Benoist_Apparu""",1, m,
n000966," ""Benoît_Costil""",1, m,
n000967," ""Benoît_Hamon""",1, m,
n000968," ""Benoît_Paire""",1, m,
n000969," ""Benoît_Poelvoorde""",1, m,
n000970," ""Benoît_Trémoulinas""",1, m,
n000971," ""Benson_Henderson""",1, m,
n000972," ""Benyamin_Bahadori""",1, m,
n000973," ""Beren_Saat""",1, f,
n000974," ""Bernadette_Lafont""",1, f,
n000975," ""Bernard_Arnault""",1, m,
n000976," ""Bernard_Cazeneuve""",1, m,
n000977," ""Bernard_Hill""",1, m,
n000978," ""Bernard_Hopkins""",1, m,
n000979," ""Bernard_Tapie""",1, m,
n000980," ""Bernard_Thibault""",1, m,
n000981," ""Bernard_Tomic""",1, m,
n000982," ""Bernd_Leno""",1, m,
n000983," ""Bernd_Schuster""",1, m,
n000984," ""Bernhard_Brink""",1, m,
n000985," ""Bernhard_Langer""",1, m,
n000986," ""Bernice_Liu""",1, f,
n000987," ""Bernie_Mac""",1, m,
n000988," ""Berrak_Tüzünataç""",1, f,
n000989," ""Bershawn_Jackson""",1, m,
n000990," ""Bert_Koenders""",1, m,
n000991," ""Bert_McCracken""",1, m,
n000992," ""Bert_van_Marwijk""",1, m,
n000993," ""Bertie_Gilbert""",1, m,
n000994," ""Bertrand_Delanoë""",1, m,
n000995," ""Bertrand_Grospellier""",1, m,
n000996," ""Bertrand_Piccard""",1, m,
n000997," ""Bertrand_Tavernier""",1, m,
n000998," ""Besik_Kudukhov""",0, m,
n000999," ""Besnik_Hasi""",1, m,
n001000," ""Beth_Behrs""",1, f,
n001001," ""Beth_Ditto""",1, f,
n001002," ""Beth_Leavel""",1, f,
n001003," ""Beth_Littleford""",1, f,
n001004," ""Beth_Riesgraf""",1, f,
n001005," ""Beth_Winslet""",1, f,
n001006," ""Bethenny_Frankel""",1, f,
n001007," ""Beto_Cuevas""",1, m,
n001008," ""Betsey_Johnson""",1, f,
n001009," ""Bette_Franke""",1, f,
n001010," ""Bette_Midler""",1, f,
n001011," ""Bettina_Böttinger""",1, f,
n001012," ""Bettina_Cramer""",1, f,
n001014," ""Bettina_Vollath""",1, f,
n001015," ""Bettina_Wulff""",1, f,
n001016," ""Bettina_Zimmermann""",1, f,
n001017," ""Betty_Heidler""",1, f,
n001018," ""Beverley_Callard""",1, f,
n001019," ""Beşir_Atalay""",1, m,
n001021," ""Bhairvi_Goswami""",0, f,
n001023," ""Bhakti_Charu_Swami""",1, m,
n001024," ""Bhama""",1, f,
n001025," ""Bhavana_Menon""",1, f,
n001026," ""Bhumika_Chawla""",1, f,
n001027," ""Biagio_Antonacci""",1, m,
n001028," ""Bianca_Balti""",1, f,
n001029," ""Bianca_Beauchamp""",1, f,
n001030," ""Bianca_Guaccero""",1, f,
n001031," ""Bianca_Kajlich""",1, f,
n001032," ""Bibiana_Beglau""",1, f,
n001033," ""Bidzina_Ivanishvili""",1, m,
n001034," ""Bif_Naked""",1, f,
n001035," ""Big_Show""",1, m,
n001036," ""Big_Tigger""",1, m,
n001037," ""Bijou_Phillips""",1, f,
n001038," ""Bilawal_Bhutto_Zardari""",1, m,
n001039," ""Bilkay_Öney""",1, f,
n001040," ""Bill_Ackman""",1, m,
n001041," ""Bill_Bailey""",1, m,
n001042," ""Bill_Belichick""",1, m,
n001043," ""Bill_Gilman""",1, m,
n001044," ""Bill_Haslam""",1, m,
n001045," ""Bill_Kelliher""",1, m,
n001046," ""Bill_Mays""",1, m,
n001047," ""Bill_Oddie""",1, m,
n001048," ""Bill_Parcells""",1, m,
n001049," ""Bill_Peduto""",1, m,
n001050," ""Bill_Rancic""",1, m,
n001051," ""Bill_Self""",1, m,
n001052," ""Bill_Shorten""",1, m,
n001053," ""Bill_Snyder""",1, m,
n001054," ""Bill_Walton""",1, m,
n001055," ""Billy_Butler""",1, m,
n001056," ""Billy_Corgan""",1, m,
n001057," ""Billy_Crystal""",1, m,
n001058," ""Billy_Currington""",1, m,
n001059," ""Billy_Dennehy""",0, m,
n001060," ""Billy_Donovan""",1, m,
n001061," ""Billy_Gardell""",1, m,
n001062," ""Billy_Horschel""",1, m,
n001063," ""Billy_Idol""",1, m,
n001064," ""Billy_Joe_Shaver""",1, m,
n001065," ""Billy_Magnussen""",1, m,
n001066," ""Billy_Ray_Cyrus""",1, m,
n001067," ""Billy_Twelvetrees""",1, m,
n001068," ""Binali_Yıldırım""",1, m,
n001069," ""Bindu_Madhavi""",1, f,
n001070," ""Bingu_wa_Mutharika""",1, m,
n001071," ""Birgit_Minichmayr""",1, f,
n001072," ""Birgit_Prinz""",1, f,
n001073," ""Birgitta_Ohlsson""",1, f,
n001074," ""Birthe_Kjær""",1, f,
n001075," ""Bitsie_Tulloch""",1, f,
n001076," ""Biz_Markie""",1, m,
n001077," ""Bjarne_Riis""",1, m,
n001078," ""Björn_Dixgård""",1, m,
n001079," ""Björn_Ferry""",1, m,
n001080," ""Bjørn_Kjos""",1, m,
n001081," ""Black_Thought""",1, m,
n001082," ""Blaise_Matuidi""",1, m,
n001083," ""Blake_Berris""",1, m,
n001084," ""Blake_Ritson""",1, m,
n001085," ""Blanca_Guerra""",1, f,
n001086," ""Blanca_Lewin""",1, f,
n001087," ""Blanca_Marsillach""",1, f,
n001088," ""Blanca_Romero""",1, f,
n001089," ""Blanca_Soto""",1, f,
n001090," ""Blanka_Vlašić""",1, f,
n001091," ""Blythe_Danner""",1, f,
n001092," ""Bo_Bice""",1, m,
n001093," ""Bo_Burnham""",1, m,
n001094," ""Bo_Derek""",1, f,
n001095," ""Bo_Pelini""",1, m,
n001096," ""Bo_Ryan""",1, m,
n001097," ""Bob_Baffert""",1, m,
n001098," ""Bob_Beckel""",1, m,
n001099," ""Bob_Bradley""",1, m,
n001100," ""Bob_Corker""",1, m,
n001101," ""Bob_Costas""",1, m,
n001102," ""Bob_Crow""",1, m,
n001103," ""Bob_Diamond""",1, m,
n001104," ""Bob_Guiney""",1, m,
n001105," ""Bob_Huggins""",1, m,
n001106," ""Bob_Iger""",1, m,
n001108," ""Bob_Lutz""",1, m,
n001109," ""Bob_Marley""",1, m,
n001110," ""Bob_Melvin""",1, m,
n001111," ""Bob_Menendez""",1, m,
n001112," ""Bob_Peeters""",1, m,
n001113," ""Bob_Stoops""",1, m,
n001114," ""Boban_Bajković""",1, m,
n001115," ""Boban_Marjanović""",1, m,
n001116," ""Bobbi_Sue_Luther""",1, f,
n001117," ""Bobbie_Eakes""",1, f,
n001118," ""Bobbie_Gentry""",1, f,
n001119," ""Bobby_Darin""",1, m,
n001120," ""Bobby_Gillespie""",1, m,
n001121," ""Bobby_Jindal""",1, m,
n001122," ""Bobby_McFerrin""",1, m,
n001123," ""Bobby_Morley""",1, m,
n001124," ""Bobby_Roode""",1, m,
n001125," ""Bobby_Voelker""",0, m,
n001126," ""Bobby_Zamora""",1, m,
n001127," ""Bodhi_Elfman""",0, m,
n001128," ""Bodil_Jørgensen""",1, f,
n001129," ""Bodo_Ramelow""",1, m,
n001130," ""Boediono""",1, m,
n001131," ""Bogusław_Linda""",1, m,
n001132," ""Bohuslav_Sobotka""",1, m,
n001133," ""Bojan_Bogdanović""",1, m,
n001134," ""Bojan_Krkić""",1, m,
n001135," ""Bojan_Pajtić""",1, m,
n001136," ""Bojana_Jovanovski""",1, f,
n001137," ""Boman_Irani""",1, m,
n001138," ""Bong_Joon-ho""",1, m,
n001139," ""Bonnie_McKee""",1, f,
n001140," ""Bonnie_Raitt""",1, f,
n001141," ""Boo_Weekley""",1, m,
n001142," ""Boris_Becker""",1, m,
n001143," ""Boris_Berezovsky""",1, m,
n001144," ""Boris_Diaw""",1, m,
n001145," ""Boris_Johnson""",1, m,
n001146," ""Boris_Tadić""",0, m,
n001147," ""Borja_Valero""",1, m,
n001148," ""Borys_Szyc""",1, m,
n001149," ""Bouabdellah_Tahri""",1, m,
n001150," ""Boyko_Borisov""",1, m,
n001151," ""Boško_Janković""",1, m,
n001152," ""Božidar_Kalmeta""",1, m,
n001153," ""Bracha_van_Doesburgh""",0, f,
n001154," ""Brad_Friedel""",1, m,
n001155," ""Brad_Garrett""",1, m,
n001156," ""Brad_Gushue""",0, m,
n001157," ""Brad_Hogg""",1, m,
n001158," ""Brad_Marchand""",1, m,
n001159," ""Brad_Pitt""",1, m,
n001160," ""Brad_Wall""",1, m,
n001161," ""Bradley_James""",1, m,
n001162," ""Bradley_Wiggins""",1, m,
n001163," ""Brady_Hoke""",1, m,
n001164," ""Brahim_Asloum""",1, m,
n001165," ""Brahmanandam""",1, m,
n001166," ""Branch_Warren""",1, m,
n001167," ""Brandan_Wright""",1, m,
n001168," ""Brando_Eaton""",1, m,
n001169," ""Brandon_Beemer""",1, m,
n001170," ""Brandon_Jennings""",1, m,
n001171," ""Brandon_Knight""",1, m,
n001172," ""Brandon_Routh""",1, m,
n001173," ""Brandon_Roy""",1, m,
n001174," ""Brandon_Ríos""",0, m,
n001175," ""Brandon_Sutter""",1, m,
n001176," ""Brandt_Snedeker""",1, m,
n001177," ""Brandy_Ledford""",1, f,
n001178," ""Brandy_Norwood""",1, f,
n001179," ""Branford_Marsalis""",1, m,
n001180," ""Branimir_Glavaš""",1, m,
n001181," ""Branka_Katić""",1, f,
n001182," ""Brant_Daugherty""",1, m,
n001183," ""Brayden_Schenn""",1, m,
n001184," ""Brea_Grant""",1, f,
n001185," ""Brede_Hangeland""",1, m,
n001186," ""Brenda_Gandini""",1, f,
n001187," ""Brenda_Strong""",1, f,
n001188," ""Brendan_Coyle""",1, m,
n001189," ""Brendan_Fehr""",1, m,
n001190," ""Brendan_Rodgers""",0, m,
n001191," ""Brent_Seabrook""",1, m,
n001192," ""Bret_Bielema""",1, m,
n001193," ""Bret_Michaels""",1, m,
n001194," ""Brett_Cullen""",1, m,
n001195," ""Brett_Holman""",1, m,
n001196," ""Brett_Keisel""",1, m,
n001197," ""Brett_Tucker""",0, m,
n001198," ""Bria_Murphy""",1, f,
n001199," ""Brian_Austin_Green""",0, m,
n001200," ""Brian_Cowen""",1, m,
n001201," ""Brian_Dietzen""",1, m,
n001202," ""Brian_Harman""",1, m,
n001203," ""Brian_Holm""",1, m,
n001204," ""Brian_Joo""",1, m,
n001205," ""Brian_Joubert""",1, m,
n001206," ""Brian_May""",1, m,
n001207," ""Brian_McKnight""",1, m,
n001208," ""Brian_Sabean""",1, m,
n001209," ""Brian_Schweitzer""",1, m,
n001210," ""Brian_Stann""",1, m,
n001211," ""Brian_Stokes_Mitchell""",0, m,
n001212," ""Brian_Tee""",1, m,
n001213," ""Brian_Van_Holt""",1, m,
n001214," ""Brian_Vickers""",1, m,
n001215," ""Brian_Viloria""",1, m,
n001216," ""Briana_Evigan""",1, f,
n001217," ""Brianna_Keilar""",1, f,
n001218," ""Brice_Hortefeux""",1, m,
n001219," ""Bridget_Hall""",1, f,
n001220," ""Bridget_Maasland""",1, f,
n001221," ""Bridget_Marquardt""",1, f,
n001222," ""Bridgetta_Tomarchio""",1, f,
